Thread ID: 70235269057760
Total: 3.003410
Sort by: self_time

 %self      total      self      wait     child     calls  name
  0.02      0.001     0.001     0.000     0.000      187   Enumerable#any? 
  0.02      2.542     0.001     0.000     2.541        1   Kernel#loop 
  0.02      0.001     0.000     0.000     0.001       90   StateMachine::State#matches? 
  0.02      0.001     0.000     0.000     0.000       91   StateMachine::State#value 
  0.02      0.005     0.000     0.000     0.004       49   Sync_m#sync_unlock 
  0.02      0.003     0.000     0.000     0.002       49   Sync_m#sync_lock 
  0.02      0.004     0.000     0.000     0.003       91   StateMachine::MacroMethods#state_machine 
  0.02      0.000     0.000     0.000     0.000      298   Symbol#== 
  0.02      0.000     0.000     0.000     0.000      185   Hash#each 
  0.01      0.001     0.000     0.000     0.000       94   StateMachine::Machine#attribute 
  0.01      0.000     0.000     0.000     0.000      200   Kernel#is_a? 
  0.01      0.000     0.000     0.000     0.000      241   Symbol#=== 
  0.01      0.001     0.000     0.000     0.000       98   Hash#[]= 
  0.01      0.000     0.000     0.000     0.000      198   <Class::Thread>#current 
  0.01      0.000     0.000     0.000     0.000      184   Kernel#hash 
  0.01      0.001     0.000     0.000     0.000      115  *Array#each 
  0.01      0.000     0.000     0.000     0.000       91   StateMachine::ClassMethods#state_machines 
  0.01      1.538     0.000     0.000     1.538       23   #<StateMachine::StateContext:0x007fc1d9272818>#write 
  0.01      0.000     0.000     0.000     0.000       90   Kernel#lambda 
  0.01      0.000     0.000     0.000     0.000      136   Hash#[] 
  0.01      0.008     0.000     0.000     0.008       45   NixonPi::StateHash#[] 
  0.01      1.534     0.000     0.000     1.534       25  *#<StateMachine::StateContext:0x007fc1d9267dc8>#write 
  0.01      0.000     0.000     0.000     0.000       93   Kernel#respond_to? 
  0.01      0.008     0.000     0.000     0.008       49   NixonPi::StateHash#sync 
  0.01      1.526     0.000     0.000     1.526       22   #<StateMachine::StateContext:0x007fc1d9263458>#write 
  0.01      0.000     0.000     0.000     0.000       49   NixonPi::HandlerStateMachine#params 
  0.01      1.512     0.000     1.511     0.000      102   Mutex#lock 
  0.01      1.524     0.000     0.000     1.523       44  *#<StateMachine::StateContext:0x007fc1d925bd70>#write 
  0.01      1.536     0.000     0.000     1.536       90  *StateMachine::State#call 
  0.01      0.000     0.000     0.000     0.000       92   Array#last 
  0.01      0.000     0.000     0.000     0.000      102   Mutex#unlock 
  0.01      0.000     0.000     0.000     0.000       93   Kernel#class 
  0.01      0.000     0.000     0.000     0.000       98   Kernel#block_given? 
  0.01      1.538     0.000     0.000     1.538       23   NixonPi::HandlerStateMachine#handle 
  0.01      0.000     0.000     0.000     0.000       94   Array#first 
  0.01      0.000     0.000     0.000     0.000       45   Hash#delete 
  0.00      1.535     0.000     0.000     1.534       72  *Proc#call 
  0.00      0.000     0.000     0.000     0.000       71   Kernel#nil? 
  0.00      1.526     0.000     0.000     1.526       23   Method#call 
  0.00      0.000     0.000     0.000     0.000       45   Hash#empty? 
  0.00      0.000     0.000     0.000     0.000       23   UnboundMethod#bind 
  0.00      0.003     0.000     0.003     0.000        4   IO#write 
  0.00      0.000     0.000     0.000     0.000       18   Range#include_with_range? 
  0.00      0.000     0.000     0.000     0.000        1   Module#module_eval 
  0.00      0.003     0.000     0.000     0.003        7   Array#map 
  0.00      0.000     0.000     0.000     0.000       18   Range#include_without_range? 
  0.00      0.000     0.000     0.000     0.000       23   Symbol#to_sym 
  0.00      0.000     0.000     0.000     0.000        1   File#initialize 
  0.00      0.000     0.000     0.000     0.000       40   Fixnum#<=> 
  0.00      2.542     0.000     0.000     2.542        1   <Class::NixonPi::MachineManager>#start_state_machines 
  0.00      0.000     0.000     0.000     0.000        2   Time#strftime 
  0.00      0.000     0.000     0.000     0.000        7   Hash#merge 
  0.00      0.000     0.000     0.000     0.000        4   StateMachine::Assertions#assert_valid_keys 
  0.00      0.000     0.000     0.000     0.000       35   Integer#to_i 
  0.00      0.003     0.000     0.000     0.003        2   Logger#add 
  0.00      0.000     0.000     0.000     0.000       12   Hash#include? 
  0.00      0.000     0.000     0.000     0.000       19   String#rjust 
  0.00      0.000     0.000     0.000     0.000       21   Fixnum#to_s 
  0.00      0.000     0.000     0.000     0.000        1   <Module::NixonPi::Logging>#configure_logger_for 
  0.00      0.000     0.000     0.000     0.000        7   Enumerable#all? 
  0.00      0.004     0.000     0.000     0.004        1   <Class::NixonPi::HandlerStateMachine>#handle_around_transition 
  0.00      0.000     0.000     0.000     0.000       10  *Class#new 
  0.00      0.000     0.000     0.000     0.000        4   StateMachine::TransitionCollection#actions 
  0.00      0.000     0.000     0.000     0.000        2   MonitorMixin#mon_exit 
  0.00      0.000     0.000     0.000     0.000        7   Hash#initialize_copy 
  0.00      0.000     0.000     0.000     0.000        1   NixonPi::LampStateMachine#lamp_index 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Transition#initialize 
  0.00      0.000     0.000     0.000     0.000        1   NixonPi::AbioCardClient#pwm_write_registers 
  0.00      0.000     0.000     0.000     0.000        2   MonitorMixin#mon_enter 
  0.00      0.000     0.000     0.000     0.000        6   StateMachine::Branch#matches_requirement? 
  0.00      0.000     0.000     0.000     0.000        1   Kernel#eval 
  0.00      0.003     0.000     0.000     0.003        2   MonitorMixin#mon_synchronize 
  0.00      0.004     0.000     0.000     0.004        1   StateMachine::TransitionCollection#perform 
  0.00      0.004     0.000     0.000     0.004        1   StateMachine::EvalHelpers#evaluate_method 
  0.00      0.000     0.000     0.000     0.000        2   StateMachine::Branch#match_query 
  0.00      0.000     0.000     0.000     0.000        2   StateMachine::Branch#match 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::TransitionCollection#initialize 
  0.00      0.000     0.000     0.000     0.000        2   StateMachine::Branch#matches_conditions? 
  0.00      0.000     0.000     0.000     0.000        4   NixonPi::StateHash#[]= 
  0.00      0.004     0.000     0.000     0.004        1   StateMachine::Transition#run_callbacks 
  0.00      0.000     0.000     0.000     0.000        1   Logger#initialize 
  0.00      0.000     0.000     0.000     0.000        9   <Class::Hash>#allocate 
  0.00      0.000     0.000     0.000     0.000       10   Array#empty? 
  0.00      0.000     0.000     0.000     0.000       17   Integer#round 
  0.00      0.000     0.000     0.000     0.000        7   Kernel#initialize_dup 
  0.00      0.000     0.000     0.000     0.000        4   Array#- 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Transition#after 
  0.00      0.000     0.000     0.000     0.000        1   Sync_m#sync_initialize 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Machine#write 
  0.00      0.004     0.000     0.000     0.004        1   StateMachine::Transition#pausable 
  0.00      0.000     0.000     0.000     0.000        1   NixonPi::HandlerStateMachine#initialize_state 
  0.00      0.004     0.000     0.000     0.004        1   StateMachine::Machine#transaction 
  0.00      0.000     0.000     0.000     0.000        8   Fixnum#* 
  0.00      0.000     0.000     0.000     0.000        5   StateMachine::Transition#action 
  0.00      0.000     0.000     0.000     0.000        2   String#colorize 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Transition#persist 
  0.00      0.000     0.000     0.000     0.000        1   <Module::Sync_m>#extend_object 
  0.00      0.000     0.000     0.000     0.000        1   MockTelnet#cmd 
  0.00      0.000     0.000     0.000     0.000        2   Module#define_method 
  0.00      0.004     0.000     0.000     0.004        1   StateMachine::Transition#perform 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Event#transition_for 
  0.00      0.000     0.000     0.000     0.000        4   StateMachine::TransitionCollection#success? 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::TransitionCollection#catch_exceptions 
  0.00      0.000     0.000     0.000     0.000        1   Logger::LogDevice#initialize 
  0.00      0.000     0.000     0.000     0.000        4   Kernel#Array 
  0.00      0.004     0.000     0.000     0.004        2  *StateMachine::Transition#before 
  0.00      0.000     0.000     0.000     0.000        1   NixonPi::Retryable#retryable 
  0.00      0.000     0.000     0.000     0.000        1   Regexp#match 
  0.00      0.000     0.000     0.000     0.000        2   <Class::Time>#now 
  0.00      0.005     0.000     0.000     0.005        1   StateMachine::Event#fire 
  0.00      0.000     0.000     0.000     0.000        3   Symbol#to_s 
  0.00      0.000     0.000     0.000     0.000        4   StateMachine::AllMatcher#matches? 
  0.00      0.000     0.000     0.000     0.000        2   NixonPi::Logging#log 
  0.00      0.004     0.000     0.000     0.004        1   StateMachine::Callback#call 
  0.00      0.000     0.000     0.000     0.000        2   StateMachine::Branch#match_event 
  0.00      0.000     0.000     0.000     0.000        4   Hash#keys 
  0.00      0.000     0.000     0.000     0.000        1   NixonPi::AbioCardClient#pwm_write 
  0.00      0.003     0.000     0.000     0.003        4  *Logger::LogDevice#write 
  0.00      0.000     0.000     0.000     0.000        1   Kernel#extend 
  0.00      0.000     0.000     0.000     0.000        1   Sync_m#sync_extend 
  0.00      0.000     0.000     0.000     0.000        1   NixonPi::StateHash#initialize 
  0.00      0.003     0.000     0.000     0.003        2   Logger#debug 
  0.00      0.000     0.000     0.000     0.000        1   NixonPi::LampDriver#write_to_lamp 
  0.00      0.000     0.000     0.000     0.000        1   MonitorMixin#initialize 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Transition#context 
  0.00      0.000     0.000     0.000     0.000        2   StateMachine::Transition#event 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Transition#reset 
  0.00      0.004     0.000     0.000     0.004        2  *StateMachine::Callback#run_methods 
  0.00      0.000     0.000     0.000     0.000        3   Fixnum#== 
  0.00      0.000     0.000     0.000     0.000        1   NixonPi::AbioCardClient#handle 
  0.00      0.000     0.000     0.000     0.000        5   Array#uniq 
  0.00      0.004     0.000     0.000     0.004        2  *StateMachine::TransitionCollection#run_callbacks 
  0.00      0.004     0.000     0.000     0.004        1   StateMachine::TransitionCollection#within_transaction 
  0.00      0.000     0.000     0.000     0.000        1   NixonPi::AbioCardClient#connection 
  0.00      0.000     0.000     0.000     0.000        2   Time#initialize 
  0.00      0.000     0.000     0.000     0.000        2   <Class::Mutex>#allocate 
  0.00      0.000     0.000     0.000     0.000        1   <Class::IO>#open 
  0.00      0.000     0.000     0.000     0.000        1   <Module::Sync_m>#define_aliases 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::StateCollection#match 
  0.00      0.000     0.000     0.000     0.000        2   StateMachine::Branch#match_states 
  0.00      1.511     0.000     0.000     1.511        1   <Class::NixonPi::LampDriver>#instance 
  0.00      0.000     0.000     0.000     0.000        2   String#yellow 
  0.00      0.000     0.000     0.000     0.000        2   Array#include? 
  0.00      0.000     0.000     0.000     0.000        1   NixonPi::CommandParameters#command_parameters 
  0.00      0.000     0.000     0.000     0.000        6   <Class::BasicObject>#allocate 
